SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2020
15000,Hawaii,537,          Paper manufacturing,94
15000,Hawaii,538,          Printing and related support activities,796
15000,Hawaii,539,          Petroleum and coal products manufacturing,
15000,Hawaii,541,          Chemical manufacturing,615
15000,Hawaii,542,          Plastics and rubber products manufacturing,348
15000,Hawaii,600,      Wholesale trade,19836
15000,Hawaii,700,      Retail trade,80652
15000,Hawaii,701,        Motor vehicle and parts dealers,6902
15000,Hawaii,702,        Furniture and home furnishings stores,1199
15000,Hawaii,703,        Electronics and appliance stores,1272
15000,Hawaii,704,        Building material and garden equipment and supplies dealers,4792
15000,Hawaii,705,        Food and beverage stores,16298
15000,Hawaii,706,        Health and personal care stores,6062
15000,Hawaii,707,        Gasoline stations,2120
15000,Hawaii,708,        Clothing and clothing accessories stores,8255
15000,Hawaii,709,"        Sporting goods, hobby, musical instrument, and book stores",2885
15000,Hawaii,711,        General merchandise stores,13163
15000,Hawaii,712,        Miscellaneous store retailers,7788
15000,Hawaii,713,        Nonstore retailers,9916
15000,Hawaii,800,      Transportation and warehousing,35726
15000,Hawaii,801,        Air transportation,8407
15000,Hawaii,802,        Rail transportation,1
15000,Hawaii,803,        Water transportation,1042
15000,Hawaii,804,        Truck transportation,3575
15000,Hawaii,805,        Transit and ground passenger transportation,9738
15000,Hawaii,806,        Pipeline transportation,1
15000,Hawaii,807,        Scenic and sightseeing transportation,2635
15000,Hawaii,808,        Support activities for transportation,4441
15000,Hawaii,809,        Couriers and messengers,
15000,Hawaii,811,        Warehousing and storage,
15000,Hawaii,900,      Information,8982
15000,Hawaii,901,        Publishing industries (except Internet),1590
15000,Hawaii,902,        Motion picture and sound recording industries,1837
15000,Hawaii,903,        Broadcasting (except Internet),979
15000,Hawaii,904,Internet publishing and broadcasting 3/,
15000,Hawaii,905,        Telecommunications,3650
15000,Hawaii,906,"        Data processing, hosting, and related services",613
15000,Hawaii,907,Other information services 3/,313
15000,Hawaii,1000,      Finance and insurance,31636
15000,Hawaii,1001,        Monetary Authorities-central bank,0
15000,Hawaii,1002,        Credit intermediation and related activities,8703
15000,Hawaii,1003,"        Securities, commodity contracts, and other financial investments and related activities",10438
15000,Hawaii,1004,        Insurance carriers and related activities,11325
15000,Hawaii,1005,"        Funds, trusts, and other financial vehicles",1170
15000,Hawaii,1100,      Real estate and rental and leasing,42273
15000,Hawaii,1101,        Real estate,37854
15000,Hawaii,1102,        Rental and leasing services,4390
15000,Hawaii,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),29
15000,Hawaii,1200,"      Professional, scientific, and technical services",45197
15000,Hawaii,1300,      Management of companies and enterprises,9058
15000,Hawaii,1400,      Administrative and support and waste management and remediation services,48431
15000,Hawaii,1401,        Administrative and support services,46221
15000,Hawaii,1402,        Waste management and remediation services,2210
15000,Hawaii,1500,      Educational services,18154
15000,Hawaii,1600,      Health care and social assistance,83233
15000,Hawaii,1601,        Ambulatory health care services,37959
15000,Hawaii,1602,        Hospitals,16725
15000,Hawaii,1603,        Nursing and residential care facilities,9959
15000,Hawaii,1604,        Social assistance,18590
15000,Hawaii,1700,"      Arts, entertainment, and recreation",18102
15000,Hawaii,1701,"        Performing arts, spectator sports, and related industries",9229
15000,Hawaii,1702,"        Museums, historical sites, and similar institutions",1853
15000,Hawaii,1703,"        Amusement, gambling, and recreation industries",7020
15000,Hawaii,1800,      Accommodation and food services,75795
15000,Hawaii,1801,        Accommodation,23624
15000,Hawaii,1802,        Food services and drinking places,52171
15000,Hawaii,1900,      Other services (except government and government enterprises),45662
15000,Hawaii,1901,        Repair and maintenance,8411
15000,Hawaii,1902,        Personal and laundry services,18591
15000,Hawaii,1903,"        Religious, grantmaking, civic, professional, and similar organizations",15834
15000,Hawaii,1904,        Private households,2826
15000,Hawaii,2000,    Government and government enterprises,171578
15000,Hawaii,2001,      Federal civilian,35125
15000,Hawaii,2002,      Military,50798
15000,Hawaii,2010,      State and local,85655
15000,Hawaii,2011,        State government,66547
15000,Hawaii,2012,        Local government,19108
16000,Idaho,,Employment by place of work,
16000,Idaho,10,Total employment (number of jobs),1078122
16000,Idaho,,By type,
16000,Idaho,20,  Wage and salary employment,791873
16000,Idaho,40,  Proprietors employment,286249
16000,Idaho,50,    Farm proprietors employment,22530
16000,Idaho,60,Nonfarm proprietors employment 2/,263719
16000,Idaho,,By industry,
16000,Idaho,70,  Farm employment,40813
16000,Idaho,80,  Nonfarm employment,1037309
16000,Idaho,90,    Private nonfarm employment,903493
16000,Idaho,100,"      Forestry, fishing, and related activities",13291
16000,Idaho,101,        Forestry and logging,2129
16000,Idaho,102,"        Fishing, hunting and trapping",683
16000,Idaho,103,        Support activities for agriculture and forestry,10479
16000,Idaho,200,"      Mining, quarrying, and oil and gas extraction",4380
16000,Idaho,201,        Oil and gas extraction,731
16000,Idaho,202,        Mining (except oil and gas),3185
16000,Idaho,203,        Support activities for mining,464
16000,Idaho,300,      Utilities,3228
16000,Idaho,400,      Construction,82330
16000,Idaho,401,        Construction of buildings,19355
16000,Idaho,402,        Heavy and civil engineering construction,7847
16000,Idaho,403,        Specialty trade contractors,55128
16000,Idaho,500,      Manufacturing,74577
16000,Idaho,510,        Durable goods manufacturing,42988
16000,Idaho,511,          Wood product manufacturing,7266
16000,Idaho,512,          Nonmetallic mineral product manufacturing,1968
16000,Idaho,513,          Primary metal manufacturing,628
16000,Idaho,514,          Fabricated metal product manufacturing,6651
16000,Idaho,515,          Machinery manufacturing,3965
16000,Idaho,516,          Computer and electronic product manufacturing,11543
16000,Idaho,517,"          Electrical equipment, appliance, and component manufacturing",1505
16000,Idaho,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",
16000,Idaho,519,          Other transportation equipment manufacturing,
16000,Idaho,521,          Furniture and related product manufacturing,2246
16000,Idaho,522,          Miscellaneous manufacturing,3478
16000,Idaho,530,        Nondurable goods manufacturing,31589
16000,Idaho,531,          Food manufacturing,19820
16000,Idaho,532,          Beverage and tobacco product manufacturing,1332
16000,Idaho,533,          Textile mills,
16000,Idaho,534,          Textile product mills,344
16000,Idaho,535,          Apparel manufacturing,640
16000,Idaho,536,          Leather and allied product manufacturing,335
16000,Idaho,537,          Paper manufacturing,1866
16000,Idaho,538,          Printing and related support activities,1606
16000,Idaho,539,          Petroleum and coal products manufacturing,
16000,Idaho,541,          Chemical manufacturing,3283
16000,Idaho,542,          Plastics and rubber products manufacturing,2242
16000,Idaho,600,      Wholesale trade,34270
16000,Idaho,700,      Retail trade,113136
16000,Idaho,701,        Motor vehicle and parts dealers,14531
16000,Idaho,702,        Furniture and home furnishings stores,2662
16000,Idaho,703,        Electronics and appliance stores,2353
16000,Idaho,704,        Building material and garden equipment and supplies dealers,9979
16000,Idaho,705,        Food and beverage stores,16708
16000,Idaho,706,        Health and personal care stores,4905
16000,Idaho,707,        Gasoline stations,7120
16000,Idaho,708,        Clothing and clothing accessories stores,4731
16000,Idaho,709,"        Sporting goods, hobby, musical instrument, and book stores",5783
16000,Idaho,711,        General merchandise stores,17448
16000,Idaho,712,        Miscellaneous store retailers,10092
16000,Idaho,713,        Nonstore retailers,16824
16000,Idaho,800,      Transportation and warehousing,39464
16000,Idaho,801,        Air transportation,1595
16000,Idaho,802,        Rail transportation,1167
16000,Idaho,803,        Water transportation,
16000,Idaho,804,        Truck transportation,15378
16000,Idaho,805,        Transit and ground passenger transportation,5072
16000,Idaho,806,        Pipeline transportation,
16000,Idaho,807,        Scenic and sightseeing transportation,149
16000,Idaho,808,        Support activities for transportation,2624
16000,Idaho,809,        Couriers and messengers,10780
16000,Idaho,811,        Warehousing and storage,2612
16000,Idaho,900,      Information,10442
16000,Idaho,901,        Publishing industries (except Internet),3115
16000,Idaho,902,        Motion picture and sound recording industries,919
16000,Idaho,903,        Broadcasting (except Internet),1400
16000,Idaho,904,Internet publishing and broadcasting 3/,
16000,Idaho,905,        Telecommunications,2773
16000,Idaho,906,"        Data processing, hosting, and related services",1108
16000,Idaho,907,Other information services 3/,1127
16000,Idaho,1000,      Finance and insurance,47741
16000,Idaho,1001,        Monetary Authorities-central bank,17
16000,Idaho,1002,        Credit intermediation and related activities,13367
16000,Idaho,1003,"        Securities, commodity contracts, and other financial investments and related activities",15808
16000,Idaho,1004,        Insurance carriers and related activities,15923
16000,Idaho,1005,"        Funds, trusts, and other financial vehicles",2626
16000,Idaho,1100,      Real estate and rental and leasing,59708
16000,Idaho,1101,        Real estate,55348
16000,Idaho,1102,        Rental and leasing services,4227
16000,Idaho,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),133
16000,Idaho,1200,"      Professional, scientific, and technical services",68270
16000,Idaho,1300,      Management of companies and enterprises,9546
16000,Idaho,1400,      Administrative and support and waste management and remediation services,63198
16000,Idaho,1401,        Administrative and support services,59018
16000,Idaho,1402,        Waste management and remediation services,4180
16000,Idaho,1500,      Educational services,22261
16000,Idaho,1600,      Health care and social assistance,113879
16000,Idaho,1601,        Ambulatory health care services,51939
16000,Idaho,1602,        Hospitals,24700
16000,Idaho,1603,        Nursing and residential care facilities,16311
16000,Idaho,1604,        Social assistance,20929
16000,Idaho,1700,"      Arts, entertainment, and recreation",22157
16000,Idaho,1701,"        Performing arts, spectator sports, and related industries",9871
16000,Idaho,1702,"        Museums, historical sites, and similar institutions",394
16000,Idaho,1703,"        Amusement, gambling, and recreation industries",11892
16000,Idaho,1800,      Accommodation and food services,70575
16000,Idaho,1801,        Accommodation,10784
16000,Idaho,1802,        Food services and drinking places,59791
16000,Idaho,1900,      Other services (except government and government enterprises),51040
16000,Idaho,1901,        Repair and maintenance,14520
16000,Idaho,1902,        Personal and laundry services,20301
16000,Idaho,1903,"        Religious, grantmaking, civic, professional, and similar organizations",12354
16000,Idaho,1904,        Private households,3865
16000,Idaho,2000,    Government and government enterprises,133816
16000,Idaho,2001,      Federal civilian,13719
16000,Idaho,2002,      Military,9319
16000,Idaho,2010,      State and local,110778
16000,Idaho,2011,        State government,30813
16000,Idaho,2012,        Local government,79965
17000,Illinois,,Employment by place of work,
17000,Illinois,10,Total employment (number of jobs),7519502
17000,Illinois,,By type,
17000,Illinois,20,  Wage and salary employment,5849130
17000,Illinois,40,  Proprietors employment,1670372
17000,Illinois,50,    Farm proprietors employment,58497
17000,Illinois,60,Nonfarm proprietors employment 2/,1611875
17000,Illinois,,By industry,
17000,Illinois,70,  Farm employment,73908
17000,Illinois,80,  Nonfarm employment,7445594
17000,Illinois,90,    Private nonfarm employment,6610032
17000,Illinois,100,"      Forestry, fishing, and related activities",12674
17000,Illinois,101,        Forestry and logging,860
17000,Illinois,102,"        Fishing, hunting and trapping",863
17000,Illinois,103,        Support activities for agriculture and forestry,10951
17000,Illinois,200,"      Mining, quarrying, and oil and gas extraction",16243
17000,Illinois,201,        Oil and gas extraction,8923
17000,Illinois,202,        Mining (except oil and gas),5747
17000,Illinois,203,        Support activities for mining,1573
17000,Illinois,300,      Utilities,24806
17000,Illinois,400,      Construction,331794
17000,Illinois,401,        Construction of buildings,78651
17000,Illinois,402,        Heavy and civil engineering construction,32454
17000,Illinois,403,        Specialty trade contractors,220689
17000,Illinois,500,      Manufacturing,575259
17000,Illinois,510,        Durable goods manufacturing,332807
17000,Illinois,511,          Wood product manufacturing,7739
17000,Illinois,512,          Nonmetallic mineral product manufacturing,14088
17000,Illinois,513,          Primary metal manufacturing,17681
17000,Illinois,514,          Fabricated metal product manufacturing,86293
17000,Illinois,515,          Machinery manufacturing,69216
17000,Illinois,516,          Computer and electronic product manufacturing,30104
17000,Illinois,517,"          Electrical equipment, appliance, and component manufacturing",21541
17000,Illinois,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",36914
17000,Illinois,519,          Other transportation equipment manufacturing,6771
17000,Illinois,521,          Furniture and related product manufacturing,12325
17000,Illinois,522,          Miscellaneous manufacturing,30135
17000,Illinois,530,        Nondurable goods manufacturing,242452
17000,Illinois,531,          Food manufacturing,85280
17000,Illinois,532,          Beverage and tobacco product manufacturing,7739
17000,Illinois,533,          Textile mills,1098
17000,Illinois,534,          Textile product mills,2751
17000,Illinois,535,          Apparel manufacturing,4463
17000,Illinois,536,          Leather and allied product manufacturing,1016
17000,Illinois,537,          Paper manufacturing,17449
17000,Illinois,538,          Printing and related support activities,26059
17000,Illinois,539,          Petroleum and coal products manufacturing,5971
17000,Illinois,541,          Chemical manufacturing,48350
17000,Illinois,542,          Plastics and rubber products manufacturing,42276
17000,Illinois,600,      Wholesale trade,301515
17000,Illinois,700,      Retail trade,681843
17000,Illinois,701,        Motor vehicle and parts dealers,70635
17000,Illinois,702,        Furniture and home furnishings stores,16720
17000,Illinois,703,        Electronics and appliance stores,21850
17000,Illinois,704,        Building material and garden equipment and supplies dealers,48799
17000,Illinois,705,        Food and beverage stores,119560
17000,Illinois,706,        Health and personal care stores,51805
17000,Illinois,707,        Gasoline stations,30739
17000,Illinois,708,        Clothing and clothing accessories stores,43578
17000,Illinois,709,"        Sporting goods, hobby, musical instrument, and book stores",22781
17000,Illinois,711,        General merchandise stores,124084
17000,Illinois,712,        Miscellaneous store retailers,53733
17000,Illinois,713,        Nonstore retailers,77559
17000,Illinois,800,      Transportation and warehousing,478181
17000,Illinois,801,        Air transportation,37549
17000,Illinois,802,        Rail transportation,11852
17000,Illinois,803,        Water transportation,1918
17000,Illinois,804,        Truck transportation,115156
17000,Illinois,805,        Transit and ground passenger transportation,107424
17000,Illinois,806,        Pipeline transportation,1036
17000,Illinois,807,        Scenic and sightseeing transportation,770
17000,Illinois,808,        Support activities for transportation,41352
17000,Illinois,809,        Couriers and messengers,93354
17000,Illinois,811,        Warehousing and storage,67770
17000,Illinois,900,      Information,105565
17000,Illinois,901,        Publishing industries (except Internet),30526
17000,Illinois,902,        Motion picture and sound recording industries,8602
17000,Illinois,903,        Broadcasting (except Internet),9112
17000,Illinois,904,Internet publishing and broadcasting 3/,
17000,Illinois,905,        Telecommunications,29328
17000,Illinois,906,"        Data processing, hosting, and related services",14107
17000,Illinois,907,Other information services 3/,13890
17000,Illinois,1000,      Finance and insurance,528004
17000,Illinois,1001,        Monetary Authorities-central bank,1435
17000,Illinois,1002,        Credit intermediation and related activities,128774
17000,Illinois,1003,"        Securities, commodity contracts, and other financial investments and related activities",202661
17000,Illinois,1004,        Insurance carriers and related activities,165278
17000,Illinois,1005,"        Funds, trusts, and other financial vehicles",29856
17000,Illinois,1100,      Real estate and rental and leasing,323486
17000,Illinois,1101,        Real estate,295045
17000,Illinois,1102,        Rental and leasing services,27430
17000,Illinois,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1011
17000,Illinois,1200,"      Professional, scientific, and technical services",575701
17000,Illinois,1300,      Management of companies and enterprises,95622
17000,Illinois,1400,      Administrative and support and waste management and remediation services,502433
17000,Illinois,1401,        Administrative and support services,486508
17000,Illinois,1402,        Waste management and remediation services,15925
17000,Illinois,1500,      Educational services,197713
17000,Illinois,1600,      Health care and social assistance,861012
17000,Illinois,1601,        Ambulatory health care services,304966
17000,Illinois,1602,        Hospitals,237871
17000,Illinois,1603,        Nursing and residential care facilities,135347
17000,Illinois,1604,        Social assistance,182828
17000,Illinois,1700,"      Arts, entertainment, and recreation",136429
17000,Illinois,1701,"        Performing arts, spectator sports, and related industries",72710
17000,Illinois,1702,"        Museums, historical sites, and similar institutions",6833
17000,Illinois,1703,"        Amusement, gambling, and recreation industries",56886
17000,Illinois,1800,      Accommodation and food services,434912
17000,Illinois,1801,        Accommodation,37962
17000,Illinois,1802,        Food services and drinking places,396950
17000,Illinois,1900,      Other services (except government and government enterprises),426840
17000,Illinois,1901,        Repair and maintenance,84886
17000,Illinois,1902,        Personal and laundry services,161796
17000,Illinois,1903,"        Religious, grantmaking, civic, professional, and similar organizations",142470
17000,Illinois,1904,        Private households,37688
17000,Illinois,2000,    Government and government enterprises,835562
17000,Illinois,2001,      Federal civilian,82030
17000,Illinois,2002,      Military,47415
17000,Illinois,2010,      State and local,706117
17000,Illinois,2011,        State government,147649
17000,Illinois,2012,        Local government,558468
18000,Indiana,,Employment by place of work,
18000,Indiana,10,Total employment (number of jobs),3843507
18000,Indiana,,By type,
18000,Indiana,20,  Wage and salary employment,3084225
18000,Indiana,40,  Proprietors employment,759282
18000,Indiana,50,    Farm proprietors employment,48559
18000,Indiana,60,Nonfarm proprietors employment 2/,710723
18000,Indiana,,By industry,
18000,Indiana,70,  Farm employment,60773
18000,Indiana,80,  Nonfarm employment,3782734
18000,Indiana,90,    Private nonfarm employment,3345591
18000,Indiana,100,"      Forestry, fishing, and related activities",
18000,Indiana,101,        Forestry and logging,1293
18000,Indiana,102,"        Fishing, hunting and trapping",
18000,Indiana,103,        Support activities for agriculture and forestry,9247
18000,Indiana,200,"      Mining, quarrying, and oil and gas extraction",
18000,Indiana,201,        Oil and gas extraction,
18000,Indiana,202,        Mining (except oil and gas),5073
18000,Indiana,203,        Support activities for mining,
18000,Indiana,300,      Utilities,14351
18000,Indiana,400,      Construction,217325
18000,Indiana,401,        Construction of buildings,51978
18000,Indiana,402,        Heavy and civil engineering construction,22186
18000,Indiana,403,        Specialty trade contractors,143161
18000,Indiana,500,      Manufacturing,519497
18000,Indiana,510,        Durable goods manufacturing,367807
18000,Indiana,511,          Wood product manufacturing,15397
18000,Indiana,512,          Nonmetallic mineral product manufacturing,13331
18000,Indiana,513,          Primary metal manufacturing,38935
18000,Indiana,514,          Fabricated metal product manufacturing,56144
18000,Indiana,515,          Machinery manufacturing,42575
18000,Indiana,516,          Computer and electronic product manufacturing,12665
18000,Indiana,517,"          Electrical equipment, appliance, and component manufacturing",8866
18000,Indiana,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",115551
18000,Indiana,519,          Other transportation equipment manufacturing,10266
18000,Indiana,521,          Furniture and related product manufacturing,23091
18000,Indiana,522,          Miscellaneous manufacturing,30986
18000,Indiana,530,        Nondurable goods manufacturing,151690
18000,Indiana,531,          Food manufacturing,41933
18000,Indiana,532,          Beverage and tobacco product manufacturing,6329
18000,Indiana,533,          Textile mills,718
18000,Indiana,534,          Textile product mills,3063
18000,Indiana,535,          Apparel manufacturing,1221
18000,Indiana,536,          Leather and allied product manufacturing,745
18000,Indiana,537,          Paper manufacturing,9907
18000,Indiana,538,          Printing and related support activities,14084
18000,Indiana,539,          Petroleum and coal products manufacturing,3751
18000,Indiana,541,          Chemical manufacturing,32605
18000,Indiana,542,          Plastics and rubber products manufacturing,37334
18000,Indiana,600,      Wholesale trade,127810
18000,Indiana,700,      Retail trade,374960
18000,Indiana,701,        Motor vehicle and parts dealers,47213
18000,Indiana,702,        Furniture and home furnishings stores,9054
18000,Indiana,703,        Electronics and appliance stores,7569
18000,Indiana,704,        Building material and garden equipment and supplies dealers,33382
18000,Indiana,705,        Food and beverage stores,47550
18000,Indiana,706,        Health and personal care stores,21701
18000,Indiana,707,        Gasoline stations,22905
18000,Indiana,708,        Clothing and clothing accessories stores,17854
18000,Indiana,709,"        Sporting goods, hobby, musical instrument, and book stores",12919
18000,Indiana,711,        General merchandise stores,75561
18000,Indiana,712,        Miscellaneous store retailers,33715
18000,Indiana,713,        Nonstore retailers,45537
18000,Indiana,800,      Transportation and warehousing,212684
18000,Indiana,801,        Air transportation,3423
18000,Indiana,802,        Rail transportation,
18000,Indiana,803,        Water transportation,
18000,Indiana,804,        Truck transportation,68524
18000,Indiana,805,        Transit and ground passenger transportation,20634
18000,Indiana,806,        Pipeline transportation,520
18000,Indiana,807,        Scenic and sightseeing transportation,302
18000,Indiana,808,        Support activities for transportation,11660
18000,Indiana,809,        Couriers and messengers,47184
18000,Indiana,811,        Warehousing and storage,54008
18000,Indiana,900,      Information,34389
18000,Indiana,901,        Publishing industries (except Internet),9122
18000,Indiana,902,        Motion picture and sound recording industries,2928
18000,Indiana,903,        Broadcasting (except Internet),4724
18000,Indiana,904,Internet publishing and broadcasting 3/,
18000,Indiana,905,        Telecommunications,11699
18000,Indiana,906,"        Data processing, hosting, and related services",3773
18000,Indiana,907,Other information services 3/,2143
18000,Indiana,1000,      Finance and insurance,162865
18000,Indiana,1001,        Monetary Authorities-central bank,5
18000,Indiana,1002,        Credit intermediation and related activities,44547
18000,Indiana,1003,"        Securities, commodity contracts, and other financial investments and related activities",45021
18000,Indiana,1004,        Insurance carriers and related activities,67960
18000,Indiana,1005,"        Funds, trusts, and other financial vehicles",5332
18000,Indiana,1100,      Real estate and rental and leasing,154271
18000,Indiana,1101,        Real estate,140512
18000,Indiana,1102,        Rental and leasing services,13545
18000,Indiana,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),214
18000,Indiana,1200,"      Professional, scientific, and technical services",188810
18000,Indiana,1300,      Management of companies and enterprises,38346
18000,Indiana,1400,      Administrative and support and waste management and remediation services,221101
18000,Indiana,1401,        Administrative and support services,210316
18000,Indiana,1402,        Waste management and remediation services,10785
18000,Indiana,1500,      Educational services,80390
18000,Indiana,1600,      Health care and social assistance,448197
18000,Indiana,1601,        Ambulatory health care services,170366
18000,Indiana,1602,        Hospitals,125493
18000,Indiana,1603,        Nursing and residential care facilities,78227
18000,Indiana,1604,        Social assistance,74111
18000,Indiana,1700,"      Arts, entertainment, and recreation",63964
18000,Indiana,1701,"        Performing arts, spectator sports, and related industries",31312
18000,Indiana,1702,"        Museums, historical sites, and similar institutions",2117
18000,Indiana,1703,"        Amusement, gambling, and recreation industries",30535
18000,Indiana,1800,      Accommodation and food services,248724
18000,Indiana,1801,        Accommodation,19767
18000,Indiana,1802,        Food services and drinking places,228957
18000,Indiana,1900,      Other services (except government and government enterprises),218389
18000,Indiana,1901,        Repair and maintenance,47589
18000,Indiana,1902,        Personal and laundry services,76216
18000,Indiana,1903,"        Religious, grantmaking, civic, professional, and similar organizations",81049
18000,Indiana,1904,        Private households,13535
18000,Indiana,2000,    Government and government enterprises,437143
18000,Indiana,2001,      Federal civilian,41319
18000,Indiana,2002,      Military,19192
18000,Indiana,2010,      State and local,376632
18000,Indiana,2011,        State government,118996
18000,Indiana,2012,        Local government,257636
19000,Iowa,,Employment by place of work,
19000,Iowa,10,Total employment (number of jobs),2010409
19000,Iowa,,By type,
19000,Iowa,20,  Wage and salary employment,1566087
19000,Iowa,40,  Proprietors employment,444322
19000,Iowa,50,    Farm proprietors employment,69189
19000,Iowa,60,Nonfarm proprietors employment 2/,375133
19000,Iowa,,By industry,
19000,Iowa,70,  Farm employment,88223
19000,Iowa,80,  Nonfarm employment,1922186
19000,Iowa,90,    Private nonfarm employment,1658052
19000,Iowa,100,"      Forestry, fishing, and related activities",16306
19000,Iowa,101,        Forestry and logging,521
19000,Iowa,102,"        Fishing, hunting and trapping",439
19000,Iowa,103,        Support activities for agriculture and forestry,15346
19000,Iowa,200,"      Mining, quarrying, and oil and gas extraction",3407
19000,Iowa,201,        Oil and gas extraction,841
19000,Iowa,202,        Mining (except oil and gas),2462
19000,Iowa,203,        Support activities for mining,104
19000,Iowa,300,      Utilities,6487
19000,Iowa,400,      Construction,118621
19000,Iowa,401,        Construction of buildings,24812
19000,Iowa,402,        Heavy and civil engineering construction,14352
19000,Iowa,403,        Specialty trade contractors,79457
19000,Iowa,500,      Manufacturing,223268
19000,Iowa,510,        Durable goods manufacturing,126031
19000,Iowa,511,          Wood product manufacturing,9637
19000,Iowa,512,          Nonmetallic mineral product manufacturing,5729
19000,Iowa,513,          Primary metal manufacturing,6911
19000,Iowa,514,          Fabricated metal product manufacturing,21010
19000,Iowa,515,          Machinery manufacturing,38770
19000,Iowa,516,          Computer and electronic product manufacturing,12592
19000,Iowa,517,"          Electrical equipment, appliance, and component manufacturing",7242
19000,Iowa,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",9932
19000,Iowa,519,          Other transportation equipment manufacturing,2249
19000,Iowa,521,          Furniture and related product manufacturing,7028
19000,Iowa,522,          Miscellaneous manufacturing,4931
19000,Iowa,530,        Nondurable goods manufacturing,97237
19000,Iowa,531,          Food manufacturing,59706
19000,Iowa,532,          Beverage and tobacco product manufacturing,2474
19000,Iowa,533,          Textile mills,111
19000,Iowa,534,          Textile product mills,616
19000,Iowa,535,          Apparel manufacturing,1069
19000,Iowa,536,          Leather and allied product manufacturing,326
19000,Iowa,537,          Paper manufacturing,3607
19000,Iowa,538,          Printing and related support activities,6060
19000,Iowa,539,          Petroleum and coal products manufacturing,385
19000,Iowa,541,          Chemical manufacturing,11233
19000,Iowa,542,          Plastics and rubber products manufacturing,11650
19000,Iowa,600,      Wholesale trade,69876
19000,Iowa,700,      Retail trade,208996
19000,Iowa,701,        Motor vehicle and parts dealers,24425
19000,Iowa,702,        Furniture and home furnishings stores,4165
19000,Iowa,703,        Electronics and appliance stores,4839
19000,Iowa,704,        Building material and garden equipment and supplies dealers,16277
19000,Iowa,705,        Food and beverage stores,40714
19000,Iowa,706,        Health and personal care stores,10419
19000,Iowa,707,        Gasoline stations,22287
19000,Iowa,708,        Clothing and clothing accessories stores,8546
19000,Iowa,709,"        Sporting goods, hobby, musical instrument, and book stores",7398
19000,Iowa,711,        General merchandise stores,32392
19000,Iowa,712,        Miscellaneous store retailers,15523
19000,Iowa,713,        Nonstore retailers,22011
19000,Iowa,800,      Transportation and warehousing,87016
19000,Iowa,801,        Air transportation,572
19000,Iowa,802,        Rail transportation,
19000,Iowa,803,        Water transportation,160
19000,Iowa,804,        Truck transportation,40751
19000,Iowa,805,        Transit and ground passenger transportation,7180
19000,Iowa,806,        Pipeline transportation,404
19000,Iowa,807,        Scenic and sightseeing transportation,106
19000,Iowa,808,        Support activities for transportation,5166
19000,Iowa,809,        Couriers and messengers,
19000,Iowa,811,        Warehousing and storage,15422
19000,Iowa,900,      Information,23408
19000,Iowa,901,        Publishing industries (except Internet),7816
19000,Iowa,902,        Motion picture and sound recording industries,1576
19000,Iowa,903,        Broadcasting (except Internet),2498
19000,Iowa,904,Internet publishing and broadcasting 3/,
19000,Iowa,905,        Telecommunications,6837
19000,Iowa,906,"        Data processing, hosting, and related services",4019
19000,Iowa,907,Other information services 3/,662
19000,Iowa,1000,      Finance and insurance,138210
19000,Iowa,1001,        Monetary Authorities-central bank,
19000,Iowa,1002,        Credit intermediation and related activities,44522
19000,Iowa,1003,"        Securities, commodity contracts, and other financial investments and related activities",29411
19000,Iowa,1004,        Insurance carriers and related activities,60790
19000,Iowa,1005,"        Funds, trusts, and other financial vehicles",
19000,Iowa,1100,      Real estate and rental and leasing,77900
19000,Iowa,1101,        Real estate,71463
19000,Iowa,1102,        Rental and leasing services,6281
19000,Iowa,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),156
19000,Iowa,1200,"      Professional, scientific, and technical services",81330
19000,Iowa,1300,      Management of companies and enterprises,23174
19000,Iowa,1400,      Administrative and support and waste management and remediation services,82552
19000,Iowa,1401,        Administrative and support services,78526
19000,Iowa,1402,        Waste management and remediation services,4026
19000,Iowa,1500,      Educational services,41395
19000,Iowa,1600,      Health care and social assistance,211403
19000,Iowa,1601,        Ambulatory health care services,66843
19000,Iowa,1602,        Hospitals,39433
19000,Iowa,1603,        Nursing and residential care facilities,53854
19000,Iowa,1604,        Social assistance,51273
19000,Iowa,1700,"      Arts, entertainment, and recreation",31527
19000,Iowa,1701,"        Performing arts, spectator sports, and related industries",14276
19000,Iowa,1702,"        Museums, historical sites, and similar institutions",910
19000,Iowa,1703,"        Amusement, gambling, and recreation industries",16341
19000,Iowa,1800,      Accommodation and food services,112325
19000,Iowa,1801,        Accommodation,17307
19000,Iowa,1802,        Food services and drinking places,95018
19000,Iowa,1900,      Other services (except government and government enterprises),100851
19000,Iowa,1901,        Repair and maintenance,26667
19000,Iowa,1902,        Personal and laundry services,34784
